Data,TSM-PS12(5),TSM-AS10(11),TSM-AS34(6),TSM-PS20(6),TSM-PS19(5),TSM-AS20(11),TSM-AS19(11),TSM-AS27(5),TSM-AS18(11),TSM-AS11(11),TSM-AS17(11),TSM-AS35(5),TSM-AS12(11),TSM-PS33(5),TSM-PS27(5),TSM-AS33(5),TSM-AS39(5),TSM-AS36(5),TSM-AS30(5),TSM-AS29(5),TSM-AS5(11),TSM-AS37(5),TSM-AS31(5),TSM-PS32(5),PRM1,PRM2,PRM3,PRM4,PRM5,PRM6,PRM7,PRM8,PRM9,PRM10,PRM11,PRM12,PRM13,PRM14,PRM15,PRM16,PRM17,PRM18,PRM19,PRM20,PRM21,PRM22,PRM23,PRM24
2001-09-01,25.8486,23.2938,24.7862,24.29,23.6034,20.3742,22.129,22.1654,23.9972,23.3574,25.4667,22.4821,26.3504,21.1444,21.7647,21.4901,20.1935,22.1711,25.668,26.0596,24.4058,21.8184,24.4013,22.5636,31.6118,28.6701,26.7163,32.0307,63.6777,73.2503,48.4978,56.2326,51.6015,32.566,33.9909,35.7921,83.8241,78.867,62.8179,40.414,29.3468,24.681,138.898,107.894,89.3221,62.1985,53.0269,36.2225
2001-10-01,23.82,23.6686,22.6802,22.9186,22.2064,20.7569,22.745,21.6723,24.5675,24.5325,25.9938,20.4727,26.7811,19.7036,19.6726,20.8563,19.0378,20.4298,23.784,23.9893,25.2286,19.99,22.7834,21.084,79.338,88.2766,78.7988,69.9669,65.7091,82.5571,86.5365,119.613,127.122,112.774,64.5483,75.1609,98.1187,121.853,134.02,137.691,89.4472,62.8833,139.742,123.016,126.533,125.648,84.1594,49.8878
2001-11-01,21.6823,24.5121,20.6261,20.5768,20.9581,21.554,23.0961,20.3682,24.9995,25.5255,26.5912,19.5126,27.205,18.8378,18.1354,19.6119,17.7114,19.1525,22.297,22.712,25.6449,18.1799,20.935,20.1088,50.5169,58.5079,81.5147,102.398,112.81,136.46,70.843,117.733,137.58,140.655,129.952,168.647,82.701,136.939,151.212,175.188,161.443,180.223,140.261,162.709,170.807,160.783,160.408,184.578
2001-12-01,20.0565,25.4905,19.8101,18.5753,19.7232,23.2442,24.3517,18.9762,26.1159,26.6808,27.6066,18.4801,27.7896,18.0174,17.2317,18.1971,16.5457,18.1393,21.2618,21.8659,26.4831,17.3286,20.0208,19.368,152.22,194.3,226.38,272.746,259.972,189.088,169.434,228.069,251.265,262.629,214.339,151.741,197.256,233.151,238.471,225.396,175.531,127.527,257.039,236.8,218.161,193.667,210.435,170.252
2002-01-01,18.9637,26.6733,18.8376,17.3433,19.0593,24.1913,25.5081,18.344,26.9102,27.3085,28.1501,17.7141,28.1594,17.322,16.727,17.4316,15.9879,17.2959,20.2915,21.0743,27.3768,16.6059,19.3026,18.6843,345.645,296.423,277.799,259.714,261.186,240.684,303.406,366.368,356.515,291.43,249.562,237.715,291.866,386.469,389.601,316.756,277.893,297.829,368.478,392.812,365.346,280.215,257.486,292.605
2002-02-01,18.44,27.6689,18.6601,16.6228,18.6026,24.5426,25.6933,17.8081,27.0564,28.3446,28.2751,18.164,28.354,16.9338,16.5316,17.1427,15.6136,17.3851,19.9139,21.2071,28.5365,16.5435,18.9632,18.4819,250.694,241.694,241.011,250.372,260.389,243.623,174.416,194.657,193.795,201.29,231.047,208.043,161.313,195.885,182.255,166.194,179.28,166.246,223.131,232.045,232.983,236.996,263.457,207.37
2002-03-01,18.502,27.7015,19.1777,16.4174,18.6895,24.2647,25.4335,18.0231,26.8556,28.492,28.238,17.8348,28.2864,17.4329,17.1336,17.4743,16.1083,16.9424,19.5621,20.8253,28.635,16.4784,19.0108,18.8979,291.248,307.007,318.791,316.129,318.816,319.368,233.777,313.629,332.839,304.374,282.617,270.013,207.156,296.719,331.898,334.303,336.17,301.865,249.39,282.903,292.835,275.993,277.875,266.503
2002-04-01,19.3408,27.2192,19.291,17.2821,19.1745,23.8531,24.9957,19.578,26.1756,27.587,27.3189,19.6655,27.9806,18.3814,17.8415,18.7838,17.5999,18.8963,21.6769,22.1745,27.5452,18.4764,21.0217,19.8505,423.298,328.12,304.32,322.682,323.278,303.881,292.202,234.131,234.534,258.659,245.596,203.749,276.928,206.45,194.279,229.677,224.944,145.84,292.928,198.394,173.986,233.944,293.235,199.618
2002-05-01,20.5543,26.1673,20.4983,18.418,19.8003,22.621,23.7064,20.9139,24.9288,25.7165,26.2478,20.7885,27.1745,18.9321,18.9794,20.5017,19.778,20.6728,23.7324,23.6837,25.0454,20.6892,23.1442,20.6949,231.66,216.034,213.447,202.642,158.558,124.251,213.751,152.755,136.391,139.197,146.232,131.778,249.699,146.865,105.776,101.18,135.255,142.586,243.267,155.035,113.046,95.3423,94.8327,117.34
2002-06-01,23.1946,24.7324,21.3863,20.0805,21.7478,21.2818,22.6538,21.8381,23.8504,23.3955,25.2855,22.9231,26.3371,21.0083,21.2482,21.5563,20.2824,22.8796,25.6651,25.3487,23.4637,21.9377,24.4838,22.8216,97.2744,72.7254,55.6198,43.2361,26.283,24.3015,48.8565,46.2692,44.9102,43.4215,39.6764,32.8296,32.3655,35.6644,39.9319,50.2847,49.1027,29.2549,22.9407,31.8207,33.3313,38.2974,53.3044,42.3463
2002-07-01,25.0605,23.8084,23.4,22.6686,22.6699,20.7072,22.1063,22.5817,23.3146,22.2885,24.7381,23.2085,25.7686,21.5456,21.986,21.9327,20.7809,23.4275,26.0571,25.6776,23.0762,22.9149,25.1956,23.5977,19.1844,20.5703,22.5686,30.2596,31.8016,23.0037,30.8081,26.133,24.2402,24.7326,20.5109,10.1673,41.5867,29.1565,22.4885,14.3001,8.33775,8.02173,44.2814,31.2205,22.5362,11.2416,9.07595,11.759
2002-08-01,26.0491,23.4433,23.4351,23.7179,23.676,20.1015,21.6572,23.262,23.261,21.9901,24.7528,23.3347,25.8722,22.3435,22.57,22.717,21.4818,23.29,26.0366,26.2948,23.4581,22.5928,25.1538,24.0121,13.5831,7.11883,6.08025,10.8399,12.4146,9.0377,16.1545,9.53191,6.91912,9.14997,9.14204,6.24801,24.1319,13.2713,7.04499,3.81485,1.97051,1.69817,24.9977,17.5398,10.9556,3.00928,2.29585,0.816827
2002-09-01,25.2419,23.5895,23.9304,24.4504,23.1567,20.0338,21.8509,22.9583,23.6062,22.9105,24.9976,22.2872,26.3448,21.2719,21.3617,21.9629,20.4144,21.7743,24.7902,25.2344,24.6187,20.6431,23.6644,22.6443,44.9784,31.1636,20.5896,13.2548,17.5074,18.8704,56.8415,48.9787,40.7779,31.8786,27.0232,26.4774,82.4187,73.0188,52.2192,48.2365,40.6567,30.7774,103.944,108.927,97.7269,69.3523,55.022,43.7978
2002-10-01,24.2649,24.0226,22.698,22.4126,22.4054,20.9091,22.4286,21.8301,24.537,23.9104,26.1141,20.653,27.0591,19.7945,20.2613,21.0348,19.2916,20.5124,23.7821,23.9419,24.925,19.8479,23.111,21.0431,89.6031,55.9201,27.9136,19.5132,22.8131,21.8512,127.534,92.7548,61.3215,42.4669,40.4093,45.3008,206.111,132.792,84.8809,70.6855,71.5158,57.5556,240.795,178.0,133.587,90.9056,86.9681,60.208
2002-11-01,22.6065,24.4822,21.427,21.3277,21.0292,21.9908,23.0219,20.2398,24.8902,24.9212,26.6168,19.8574,27.2513,18.4663,18.6338,19.6096,18.0611,19.6433,22.8927,22.9178,25.3977,18.8413,21.7665,19.5862,69.5804,65.0654,71.7016,94.0786,140.254,172.884,98.816,67.6541,61.459,79.4851,120.658,145.173,154.272,99.1587,57.8368,60.4537,81.8511,94.333,184.352,142.692,104.02,74.7917,99.1898,119.563
2002-12-01,20.7792,25.4939,20.6588,19.1756,19.7164,22.9687,23.8965,19.0055,25.4469,26.2835,26.8498,18.6563,27.425,17.4191,17.3572,18.4172,17.0273,18.4528,21.8051,21.8533,26.3159,18.0488,20.996,18.8672,185.998,219.612,240.857,262.638,286.278,287.75,158.521,203.682,218.573,213.119,256.383,265.248,167.879,184.215,187.101,173.901,222.136,243.709,167.193,173.279,157.762,138.651,188.277,229.472
2003-01-01,19.4216,26.3699,19.2322,17.6093,18.737,23.9956,24.8287,18.3046,26.3482,27.2021,27.5889,18.0729,27.9351,17.0691,16.6752,17.5372,16.2568,17.4515,20.6111,21.1798,27.0847,17.1724,20.0569,18.4499,235.411,302.264,342.078,291.199,226.02,204.77,301.554,375.066,402.955,314.975,228.626,198.077,273.222,331.781,389.028,355.317,256.281,200.07,213.621,253.011,278.296,288.319,268.172,224.482
2003-02-01,18.9266,27.6052,18.9908,16.9034,18.1995,24.6388,25.2898,17.8441,26.7165,28.5705,28.1243,17.7904,28.2349,17.0585,16.6621,17.1909,16.0375,17.1412,20.0274,20.7248,28.3639,16.5822,19.6008,18.4322,490.707,455.539,438.903,375.426,299.825,355.027,430.034,390.457,384.78,350.236,316.25,356.385,371.946,356.312,362.975,390.592,423.628,382.052,325.821,340.186,344.577,339.228,321.305,311.013
2003-03-01,19.2852,27.7612,18.509,16.9148,18.5588,24.6484,25.4257,18.612,26.6834,28.4573,27.8772,18.3272,28.031,17.6946,17.2713,17.8543,16.217,17.2981,20.5923,21.6402,28.7059,16.782,20.106,18.7861,364.361,422.545,453.636,471.434,497.504,515.359,268.02,293.466,307.456,337.06,365.962,348.103,253.544,254.393,250.856,267.234,295.837,277.186,258.104,250.242,242.963,258.7,288.83,264.963
2003-04-01,19.9928,27.2862,19.6551,17.7365,19.0153,23.9113,24.7841,18.72,25.938,27.5824,27.3575,19.0141,27.546,18.2826,17.9368,18.5539,17.5275,18.7725,22.6122,22.5427,27.9252,18.6921,22.1656,19.539,381.535,350.353,302.634,303.423,328.805,327.619,240.256,222.492,203.105,238.865,278.541,261.473,253.901,220.961,182.372,209.574,252.091,249.098,295.395,266.145,234.998,213.039,221.856,235.802
2003-05-01,21.3525,26.2057,20.4228,18.9071,20.0268,22.1791,23.4772,20.3249,24.9803,25.7278,26.4236,20.0422,26.8109,19.3426,19.5909,20.1404,19.6346,20.2082,23.8041,23.6599,25.4418,20.2802,23.946,20.5312,186.156,166.207,137.06,94.6854,71.896,89.3952,106.469,112.006,102.52,68.7036,68.0285,86.3479,75.4806,84.3777,91.1229,80.3284,74.7342,55.1348,74.3616,67.8218,73.376,84.5104,101.166,74.4989
2003-06-01,22.8004,24.6569,21.4668,20.6464,21.101,21.0505,22.3964,22.0747,23.9694,23.6563,25.4534,21.5493,26.1713,21.0906,20.7924,22.3738,21.5924,21.6907,25.4501,25.0573,23.8879,21.9425,26.044,22.4423,151.895,98.1288,58.8362,45.7073,32.0756,21.3576,77.6414,54.1226,47.8199,46.3695,30.5897,19.3395,44.2233,35.4384,36.8396,54.2971,43.7397,24.9607,29.2683,32.3057,32.9469,38.7501,30.8534,27.4173
2003-07-01,24.9355,23.5513,22.924,22.2385,22.4141,20.234,21.6292,23.3489,23.2194,22.5388,24.7953,23.5286,25.7092,22.0644,21.76,23.1749,21.6803,23.4952,27.2233,27.0744,23.5317,22.7292,26.4189,23.6443,71.7481,38.6886,17.0649,9.4128,4.74322,3.77843,30.0962,18.1158,9.81713,7.44977,2.99492,0.566471,10.9087,7.71179,7.20752,5.70347,3.21469,0.939433,1.03389,2.65414,3.06381,2.85938,3.3947,0.937857
2003-08-01,25.4002,23.0439,24.2497,23.7159,22.6753,20.1524,21.5971,23.4278,23.0959,22.0546,24.7577,23.8328,25.9434,21.5507,21.2572,23.2077,21.6144,23.5414,27.1365,27.1465,23.6277,22.7089,26.236,23.4249,104.422,78.1851,70.7308,49.8542,36.081,48.7657,95.9055,78.9012,66.354,41.3815,26.2093,46.8109,118.099,98.9589,70.9485,52.6834,46.6349,59.2546,143.572,129.613,109.929,69.895,48.1917,48.1628
2003-09-01,25.0771,23.3786,24.6609,23.1074,22.6765,20.6474,22.0155,22.495,23.4748,23.2191,25.3238,21.9107,26.3682,21.4608,20.5016,21.938,20.5121,21.8316,25.4859,25.3956,24.7353,21.3414,24.7518,23.0916,134.202,103.147,41.6094,28.9292,20.5394,17.5254,103.513,80.9972,49.1646,37.1231,25.4729,17.9881,92.7752,69.9013,52.7632,47.6244,40.2023,27.0529,141.774,107.39,84.5301,81.1097,62.7908,37.5402
2003-10-01,23.2965,23.6226,22.4385,22.1298,21.7483,20.5531,22.3803,21.2646,24.1739,23.8208,25.9783,20.3497,26.67,20.4936,19.328,20.8392,19.3975,20.2493,23.8544,23.8208,25.3816,19.8584,23.3083,21.5017,41.1153,35.1247,57.7205,64.2662,60.1115,55.5772,97.4595,100.577,107.144,106.103,87.707,59.8335,135.039,142.931,137.688,136.085,127.725,81.868,198.106,167.079,148.45,139.922,126.151,106.6
2003-11-01,21.9819,24.6949,21.0371,20.4885,21.004,21.7715,23.5497,19.9984,25.5355,25.4959,27.1413,19.0505,27.3541,19.7128,18.5692,19.608,18.4715,18.8444,22.5087,22.479,26.2907,18.7748,22.1653,20.3756,65.1593,85.9476,102.727,119.669,134.005,142.556,60.1337,78.1151,117.08,125.922,124.756,127.733,76.3832,86.9853,119.501,132.563,122.202,110.857,180.059,153.997,168.33,178.261,171.547,143.322
2003-12-01,20.6528,25.8679,19.7152,19.2351,20.0026,23.3456,25.0829,19.0462,26.9136,26.7435,27.7958,17.9387,27.9465,18.8386,17.6114,18.5796,17.495,17.541,20.9966,21.3364,26.9946,17.6229,20.7896,19.4221,86.2592,125.44,148.715,167.698,181.346,199.85,120.388,148.265,168.116,184.777,182.365,182.943,162.7,167.196,173.423,176.106,171.001,152.854,243.897,208.241,178.487,171.491,174.705,165.564
2004-01-01,19.6102,27.1751,18.9472,17.8248,19.0368,24.6509,25.9024,18.2818,27.4724,28.25,28.4704,17.5036,28.4568,18.1192,16.9342,17.7334,16.7249,17.2682,20.5323,20.7937,28.0359,17.0452,20.0758,18.9156,281.832,288.475,283.122,348.484,425.314,375.842,151.29,212.969,244.451,324.097,414.247,358.53,117.331,196.577,224.501,290.219,412.174,403.016,207.072,230.005,263.429,292.031,369.659,361.378
2004-02-01,18.8502,28.2801,18.4715,16.9748,18.4029,25.0955,26.3784,18.0448,27.7732,29.0674,28.8465,17.2615,28.627,17.7511,16.3791,17.5632,16.4184,17.1503,20.2778,20.314,28.9411,16.9328,19.9146,18.6917,486.938,487.698,415.52,338.503,329.68,434.966,293.081,391.315,383.017,333.64,361.541,461.433,241.195,366.64,398.603,408.265,467.641,471.411,247.147,382.904,448.024,468.584,463.238,427.658
2004-03-01,19.1349,27.8965,17.7456,16.543,18.5941,24.587,25.9388,18.5888,27.6564,28.4488,28.7341,17.7349,28.8967,18.2125,17.28,17.9817,16.4842,17.1085,20.3241,20.765,28.5644,17.0503,20.0211,19.0868,246.921,308.926,330.813,338.26,402.123,437.2,225.872,256.081,264.865,272.273,344.199,374.891,215.497,237.434,239.315,247.935,285.085,298.013,298.364,241.487,235.026,255.477,267.864,278.758
2004-04-01,20.0217,27.0498,18.8523,17.6951,19.1958,23.7666,25.3303,19.4543,26.8544,26.9179,27.6977,18.8706,28.2293,19.1091,18.5874,18.9654,17.6454,18.6709,21.9559,21.9086,26.9932,18.4014,21.3794,20.3217,179.626,240.132,250.535,211.114,181.664,225.723,164.324,229.971,239.024,194.886,208.476,238.424,159.585,210.017,227.065,188.977,207.574,215.817,195.522,196.258,200.909,186.683,216.211,229.169
2004-05-01,21.6356,25.6797,19.8055,19.4652,20.0255,22.5682,24.2689,20.9865,25.8467,24.6843,26.7976,19.8823,27.4843,19.8545,19.451,20.4382,19.0319,20.4511,23.8975,23.0519,24.8114,20.5213,23.4308,21.5779,66.0489,96.7789,118.094,115.343,110.389,101.293,66.9888,79.6275,94.6763,98.6893,126.101,119.545,65.703,70.4006,75.4412,92.7615,91.1818,82.8753,60.9339,72.7229,76.1079,84.5126,87.0941,64.3403
2004-06-01,23.7513,24.7196,20.402,21.045,21.4783,21.6862,23.3541,21.122,24.8178,23.8729,25.8128,21.3049,26.5528,20.6744,20.5782,20.5426,19.777,21.9324,25.1123,24.2092,24.373,21.8427,24.0443,22.8974,44.5186,53.8138,37.9265,25.8149,34.5029,32.7155,39.2627,29.5422,22.4192,14.7829,12.3623,10.7291,42.6893,24.2281,16.7311,15.3235,14.3725,8.44368,42.5662,25.3112,15.6914,12.969,17.4078,11.2366
2004-07-01,25.2488,23.7515,22.2231,22.3583,22.8883,21.1456,22.827,21.8517,24.1511,22.9216,25.2686,22.2667,26.2496,21.4922,21.5816,21.3358,20.6766,22.6229,25.5683,24.9399,24.0282,22.8377,24.7847,23.9949,49.19,71.2724,86.5611,111.283,110.153,70.5828,52.9952,71.5215,81.8106,93.9166,89.5996,60.1564,55.6765,62.2456,61.7957,55.0526,31.4044,25.7423,47.3046,55.8013,46.9242,25.1405,11.5324,11.8463
2004-08-01,25.8288,23.3334,23.2127,23.7858,23.2281,20.6843,22.5212,21.7825,23.9539,23.1024,25.1544,22.2394,26.1549,21.7879,21.7316,21.3163,20.48,22.717,25.5185,25.1321,24.3477,22.8629,24.7831,23.7608,33.8163,46.1377,47.3806,36.8613,36.881,47.4029,37.3294,51.1117,52.0231,33.6706,26.5605,32.3117,43.451,55.1773,53.4706,44.9845,40.9024,33.6695,46.1155,62.1717,60.7875,48.0298,46.6573,42.142
2004-09-01,25.3605,23.4162,22.9593,23.3929,23.1018,20.8006,22.8598,21.3107,24.7019,23.886,25.7485,22.1466,26.7179,21.1204,21.0962,20.6838,19.5168,22.2237,25.0349,24.9354,25.0233,21.9565,24.0168,22.6095,25.9735,35.5388,40.3295,38.431,53.2566,58.1032,45.9147,68.071,71.6647,54.1854,38.0291,35.1435,63.552,85.0619,83.3677,64.0553,30.1901,21.1492,74.5424,101.323,102.121,64.2835,33.1016,31.4771
2004-10-01,23.5337,24.0125,22.5097,22.7288,21.8342,21.4892,23.287,20.7354,25.0273,25.2242,26.2336,20.6964,27.0259,20.0415,19.5711,20.0933,18.9447,20.9056,23.8329,23.8148,26.2625,20.7973,22.8223,21.6182,41.5733,37.6423,31.6456,30.8262,54.8918,99.9428,77.719,58.3426,56.6453,67.4761,95.3171,136.1,131.487,99.2612,71.6765,123.051,164.729,140.455,172.228,157.926,138.756,130.461,130.628,113.865
2004-11-01,21.4456,25.0676,20.6953,20.724,20.4136,22.2303,23.7303,19.6979,25.6981,26.638,27.2279,18.9038,27.524,19.0346,18.343,19.0262,17.9212,19.0371,22.3433,22.2672,26.8074,19.0739,21.4978,20.7021,26.777,26.8289,36.9496,54.9158,63.9267,51.6458,123.798,93.7476,79.3259,92.3678,122.198,110.854,236.516,161.636,101.663,86.1655,134.755,141.907,300.518,227.899,172.044,107.378,92.3853,105.495
2004-12-01,20.217,26.1069,19.0867,18.4028,19.4886,22.9793,24.1662,18.9873,26.0075,27.2552,27.5202,18.0528,27.8062,17.9817,17.2879,18.3059,17.1814,18.2855,21.6025,21.431,27.63,18.4388,20.7775,19.653,176.42,186.241,194.936,209.559,236.53,242.185,206.814,189.314,187.121,172.115,181.629,214.4,256.667,211.372,179.277,184.177,164.088,171.216,280.492,247.799,203.081,151.839,131.79,110.89
2005-01-01,19.0256,27.0859,18.1424,17.4594,18.6867,23.8393,24.8719,18.1934,26.3512,27.6982,27.7807,17.6034,28.002,17.0963,16.9024,17.4665,16.3395,17.7078,20.7539,20.6703,27.9807,17.7215,20.0995,18.7072,228.845,192.485,178.702,181.424,190.361,189.046,140.67,138.023,141.118,144.877,152.76,163.199,105.441,121.819,124.877,115.382,102.571,106.975,207.72,119.188,125.212,112.936,96.1311,79.6843
2005-02-01,19.1179,27.6345,18.1097,17.0379,18.6678,24.0947,25.0514,17.9122,26.426,27.9232,27.9497,17.1355,28.2852,16.8028,17.1433,17.2815,16.2859,17.2724,20.3344,20.3035,28.1922,17.5247,19.8361,18.3593,343.46,283.93,273.32,282.001,292.375,287.294,288.961,293.161,292.877,293.819,294.696,272.405,266.07,288.087,285.278,267.687,234.984,181.504,182.791,261.662,252.804,215.628,160.578,86.2332
2005-03-01,19.5801,27.5814,17.9468,17.6673,18.8291,23.6277,24.7559,18.1037,26.1218,27.3002,27.5251,17.7088,28.0472,17.2207,17.5465,17.4366,16.5739,17.9233,20.6935,20.8102,27.8715,18.034,20.1515,18.3386,432.476,296.013,246.64,238.016,236.502,231.717,346.33,289.28,240.045,229.499,223.751,209.5,294.557,295.413,252.723,213.192,180.031,136.274,361.826,315.292,278.757,202.148,142.037,76.817
2005-04-01,20.4029,26.8297,18.5677,18.124,19.1439,22.8562,24.2459,19.6009,25.6902,26.1465,26.994,18.4368,27.6179,18.1531,18.2486,19.4577,18.9069,18.662,21.7529,21.5546,26.6897,18.9912,21.5584,19.4766,250.076,172.859,149.798,147.009,144.467,139.999,201.447,175.607,164.741,162.984,152.716,126.325,162.611,168.429,163.886,151.594,126.598,85.7696,127.041,157.362,150.43,124.685,87.7087,41.2326
2005-05-01,21.8547,25.4768,19.2852,19.2982,20.1151,22.0019,23.487,21.7772,25.0213,24.5295,26.4213,19.0128,27.0221,19.9599,19.6563,21.5056,20.1001,19.136,22.6809,22.4241,24.1325,19.1781,22.3904,20.9789,208.384,192.111,174.396,157.349,137.953,116.957,145.475,127.073,117.194,104.459,95.1187,88.702,95.6315,88.3061,84.2844,70.8256,56.7964,46.3151,95.0038,82.1119,80.9795,62.5535,39.6552,18.3436
2005-06-01,23.9258,24.1855,20.2987,20.8318,21.6753,21.2196,22.7764,22.7922,24.262,23.1003,25.5484,21.351,26.3355,21.231,21.3163,22.3235,21.0623,20.9852,24.4538,24.4065,23.3189,20.8268,23.7787,22.5708,42.1363,18.2488,10.0287,8.33345,7.34769,6.26354,19.2823,8.09841,4.1991,3.65866,3.25125,4.51407,6.25578,2.84939,2.31803,1.86139,1.24235,2.04995,6.99628,1.8722,2.49567,2.04837,1.38532,0.819389
2005-07-01,25.0716,23.399,22.8716,23.0906,23.0391,20.6279,22.298,23.4351,23.7846,22.3306,24.7475,21.9618,25.9013,21.6042,22.0316,22.75,21.7916,21.898,24.6052,24.4295,23.1652,21.9068,24.2369,22.9577,39.7761,17.1477,6.63062,5.58356,3.65906,2.67606,20.0038,10.6073,4.09047,2.42131,1.12255,1.25613,7.91593,4.78904,2.15355,0.979859,0.288005,0.570206,0.0,1.41743,0.762923,0.323897,0.117026,0.230648
2005-08-01,25.7511,23.2763,23.3466,23.345,23.9512,20.212,22.0748,23.3061,23.6656,22.7474,24.8182,22.3502,25.9385,22.1869,22.4182,22.616,21.5655,22.2603,25.2263,25.2455,24.4388,22.0167,24.5292,23.1696,12.1278,13.0348,12.7319,9.87225,6.60506,5.23376,11.34,11.1814,8.56121,3.72297,1.94489,1.38673,8.21927,7.34986,5.32207,2.81788,1.22364,0.476094,4.30141,4.70888,3.87456,3.07626,1.87639,0.690573
2005-09-01,25.0654,22.963,23.5742,23.8357,22.9834,20.0729,22.0077,22.5617,23.8107,22.8485,25.2098,21.8456,26.2281,21.1046,20.7788,22.0131,20.6935,22.1208,25.2155,25.3243,24.6968,21.4491,24.168,22.2586,26.2983,29.5551,41.1902,58.1917,70.9785,75.99,30.3316,38.7259,55.1529,67.7108,72.5139,76.0383,41.4041,54.7234,67.7651,71.5009,68.573,67.3919,67.2656,71.5366,76.9099,75.2183,70.0706,57.7047
2005-10-01,23.8209,23.6901,22.6046,22.5069,21.8698,20.7871,22.3297,21.3436,24.3215,24.8059,25.8723,20.6642,26.757,20.1998,19.6294,20.7002,19.5348,20.8207,23.5769,23.7397,25.6118,20.1144,22.5685,21.4577,19.6231,39.6224,45.6979,41.4165,32.8789,27.7161,26.5665,39.4867,46.0627,39.2694,27.3443,25.9463,40.3082,56.3084,65.1659,58.763,42.2993,31.9408,78.2151,76.6486,81.6419,78.0373,62.2675,42.7432
2005-11-01,21.834,24.7447,21.4688,20.5908,20.7309,22.4783,23.4281,20.1763,25.255,26.2344,26.7483,20.0149,27.1791,19.5243,18.4053,19.3828,18.0783,19.7911,22.1963,22.7518,26.1979,18.8772,21.0411,20.8228,34.8777,50.8899,86.4638,122.316,139.199,142.113,54.472,75.3621,108.642,131.774,135.538,144.043,83.9375,107.417,133.497,144.572,139.707,141.108,115.477,131.255,145.677,150.874,147.987,133.273
2005-12-01,20.2516,26.1513,20.6599,18.8078,19.9281,23.8911,24.7459,19.3027,26.2321,27.5964,27.7735,18.9999,28.0171,18.5778,17.6261,18.5488,17.4308,18.758,21.2059,21.6768,27.4367,18.0119,20.0675,19.7615,346.596,299.326,292.133,300.655,297.952,280.447,290.502,265.846,258.915,269.517,276.13,261.847,236.47,216.403,208.039,222.378,253.67,255.699,180.452,181.839,174.421,184.39,215.97,244.927
2006-01-01,19.2684,27.5201,19.309,17.5631,19.2358,24.9694,25.7049,18.5618,26.995,28.5714,28.0115,18.6967,28.4154,17.9926,17.141,17.937,16.8747,17.9312,20.4647,21.3935,28.4057,17.0867,19.3939,19.2407,314.641,227.291,195.595,180.165,163.159,154.017,226.934,172.475,154.976,146.608,137.661,135.805,155.996,137.318,134.33,131.696,132.116,132.918,150.239,137.666,135.536,135.319,135.51,136.582
2006-02-01,18.7526,27.9221,19.0601,16.9064,18.6383,25.2183,26.1386,18.3405,27.5607,29.1006,28.5688,18.3547,28.8586,17.5603,16.7517,17.8102,16.7381,17.7976,20.3621,21.1299,28.8715,16.9898,19.2612,19.1258,376.856,373.739,384.718,391.82,392.8,381.548,347.481,351.602,364.919,375.888,385.92,380.793,337.754,345.208,351.432,359.044,368.536,358.553,336.45,346.288,346.708,346.335,344.37,318.961
2006-03-01,18.5049,27.7777,18.7493,16.7967,18.5482,24.7145,25.6897,18.425,26.9231,28.1641,28.2284,18.5146,28.6338,17.5101,16.792,18.1038,16.9025,17.9398,20.8358,21.4627,27.8922,17.3541,19.8655,19.0853,461.195,452.46,425.845,390.727,352.888,324.657,423.784,400.971,373.505,343.836,316.491,303.358,376.495,361.678,348.043,334.692,319.041,305.104,322.554,339.931,336.552,332.929,326.74,309.489
2006-04-01,19.3071,26.8855,19.3166,17.1046,18.9428,23.4805,24.8574,18.9582,26.2823,25.9387,27.3249,19.3777,28.0408,18.5586,17.4121,18.7374,17.5755,18.857,21.9271,22.2456,26.0038,18.5116,21.348,20.3309,396.596,419.69,418.256,390.106,349.648,319.891,364.262,352.005,324.844,298.313,283.605,281.781,321.526,296.262,266.325,250.007,257.725,273.728,305.196,280.318,251.566,243.955,257.978,287.137
2006-05-01,21.0943,25.4991,20.269,18.323,20.2364,22.2643,23.4599,20.2235,24.9674,23.7664,26.1995,20.6835,27.1032,20.6571,19.3209,20.0766,19.4958,20.3798,23.7994,23.4705,23.914,21.4075,23.7714,22.382,312.799,298.571,301.738,306.327,297.789,279.341,283.007,267.077,261.689,279.619,297.173,284.676,242.619,217.377,208.051,235.86,283.224,276.556,162.554,172.52,165.838,183.052,221.278,222.056
2006-06-01,23.5777,24.0931,21.8592,20.3634,22.0302,21.0013,22.4139,21.808,24.1172,22.6146,25.3156,22.7675,26.3606,22.4915,21.4448,21.5132,20.6214,22.6133,25.9301,26.0692,23.0426,22.8583,24.8785,24.4665,50.1316,49.473,46.0237,35.4212,22.849,14.0433,44.3945,36.8927,23.1919,10.0367,4.62046,4.95861,33.0959,22.1122,10.123,3.02892,1.56612,1.83212,8.83146,9.50309,4.01309,2.28043,1.96824,1.44193
2006-07-01,25.5148,23.1881,23.6949,22.8824,23.5353,20.4945,21.8964,22.3764,23.4521,22.1217,24.7781,23.1536,25.7916,22.2675,22.8423,22.0401,21.3923,23.6566,26.7037,26.5306,23.1776,23.8669,25.6648,24.4714,16.8613,18.2086,21.9694,27.3803,29.972,20.5034,15.2689,16.125,18.7118,21.5513,17.3077,7.82885,12.5772,11.656,12.2461,11.858,7.5383,4.3029,5.60825,7.30793,7.70273,7.15437,5.27595,3.11151
